User_ID,Group,REVENUE
5660,A,0.0
5661,A,0.0
5662,B,1.5554891027285136
5663,A,3.4093682887385803
5664,A,0.0
5665,B,0.271090764708531
5666,B,0.5231474314278279
5667,A,0.48796616629803263
5668,B,0.0
5669,B,6.360103077975257
5670,A,1.768647048551228
5671,A,0.23371473103167414
5672,B,0.0
5673,A,0.0
5674,A,0.4277045463962286
5675,B,0.0
5676,A,2.3481611954336223
5677,A,0.030094635098259197
5678,A,1.0526701239852494
5679,A,0.0
5680,A,0.0
5681,B,0.6696157190475053
5682,B,0.0
5683,A,0.0
5684,B,0.0
5685,A,0.0
5686,A,0.0
5687,A,0.0
5688,A,3.484734145573767
5689,A,1.938674883337591
5690,B,2.0177565537404636
5691,B,0.0
5692,A,0.8127422150800125
5693,B,0.33252022406196025
5694,A,5.220432606385269
5695,B,0.0
5696,A,1.1640260742885813
5697,B,0.0
5698,A,3.4961371705509356
5699,A,0.010094084878044522
5700,B,1.1465551579179638
5701,B,0.0
5702,A,4.82990412973906
5703,B,0.0
5704,A,11.902300118964899
5705,B,8.591647810794552
5706,B,0.08027919477301636
5707,A,0.12192730876583617
5708,B,4.5640666011646625
5709,B,0.285020888752229
5710,A,0.0
5711,B,0.6422605558713151
5712,A,0.010128394274133416
5713,A,1.3606323356587577
5714,A,0.7316262270714844
5715,A,0.458768018392522
5716,A,0.3547443023640187
5717,B,0.3259295609052603
5718,A,11.044737881212239
5719,A,0.0
5720,B,1.0185768673865783
5721,B,1.032307807078995
5722,B,0.0
5723,A,0.0
5724,A,2.4134424519861524
5725,A,0.0
5726,B,0.23078654143634633
5727,A,0.2845368741886362
5728,B,2.971586429790293
5729,A,0.0
5730,B,6.755617775012423
5731,A,0.0
5732,A,1.274519813486528
5733,A,0.1607751229410972
5734,B,0.0
5735,B,0.7277432660532899
5736,A,0.0
5737,A,1.54511362288946
5738,A,0.7806867222671707
5739,B,0.23142761302343484
5740,A,0.09138566717618248
5741,A,5.8041481533532675
5742,A,0.09001940980090008
5743,A,0.0
5744,B,0.18037439869952895
5745,B,4.5396342819873645
5746,A,0.010199894726210553
5747,A,0.4310437560624149
5748,B,1.0772785591266776
5749,B,0.3962338227245853
5750,A,1.1905029671786425
5751,B,0.0
5752,B,0.07043115566118702
5753,A,1.6402945002582532
5754,B,0.46140203066243063
5755,B,0.1611832140654403
5756,A,0.0
5757,A,0.010120897815679574
5758,B,0.020016293090634307
5759,A,0.0
5760,B,5.990563850994654
5761,A,0.9201161094807225
5762,B,3.2016788758943906
5763,A,0.5480980116343253
5764,B,0.010148828162700622
5765,B,0.0
5766,B,3.498247802882848
5767,A,0.1507696062834927
5768,A,0.321980168338334
5769,B,4.328148663501715
5770,B,0.020279848512977556
5771,A,0.0
5772,A,0.0
5773,A,0.0
5774,A,0.878592750281904
5775,A,14.245048502968453
5776,A,0.40185999458059474
5777,B,0.07049860818084802
5778,A,0.0
5779,B,2.679660053574986
5780,A,0.0
5781,A,0.03013887796228557
5782,B,0.0
5783,B,2.0748396004011256
5784,A,3.713821768618379
5785,B,0.0
5786,B,0.0600981483734933
5787,B,9.289205648198529
5788,B,17.78970825268372
5789,A,0.010124862764736769
5790,B,2.690357053044898
5791,A,1.2113613349928967
5792,A,0.0
5793,A,6.7829576441171175
5794,A,0.8200899949062356
5795,B,7.500877565766262
5796,B,0.5609046384080904
5797,A,1.7564365902974721
5798,A,0.6090111521401365
5799,A,5.047291930567392
5800,A,0.34526902281886773
5801,B,0.41684880629595794
5802,A,3.8993571215722818
5803,B,0.8178334523046286
5804,A,0.8119277503516674
5805,A,0.0
5806,A,0.0
5807,A,1.1184046420962201
5808,B,0.0
5809,B,0.030104094874358157
5810,B,1.1805765116581586
5811,A,0.0
5812,A,0.0
5813,B,0.06020922907075451
5814,B,3.1021627026367797
5815,A,0.28018805128446933
5816,A,0.2322246470261027
5817,B,0.0
5818,A,1.7889969582378358
5819,A,0.36333827453167095
5820,B,0.0
5821,A,0.0
5822,B,15.080317160679776
5823,A,0.7177297205910367
5824,B,0.772501044176963
5825,A,0.0
5826,B,0.0
5827,B,0.32384433365148285
5828,B,0.9129523710555973
5829,B,0.4838564636694366
5830,A,3.1553538695309755
5831,A,0.0
5832,B,0.07024276056234596
5833,A,0.0
5834,A,0.0
5835,A,0.040766513198048575
5836,A,1.2668340803735156
5837,A,1.5831009933240678
5838,B,10.267709810693626
5839,B,0.0
5840,B,0.08056925859777872
5841,B,0.0
5842,A,0.5774493840907031
5843,A,0.3840445043058204
5844,B,0.0
5845,A,0.0
5846,A,0.0
5847,B,2.514969452421301
5848,A,0.0
5849,B,1.4653742053316294
5850,B,0.08130881522433685
5851,A,4.2780458384059745
5852,A,4.640389665171652
5853,B,0.9092844019078511
5854,B,0.1325854086054464
5855,A,0.0
5856,B,0.0
5857,B,0.0
5858,B,0.5616745020463366
5859,A,0.0
5860,B,0.0
5861,A,0.020219023879949775
5862,B,4.102215922202385
5863,A,1.8444407820459587
5864,B,0.0
5865,A,2.9706446552891967
5866,A,0.0
5867,A,13.42112903675209
5868,B,0.0
5869,B,0.0
5870,B,3.3609805594348274
5871,A,3.4834814000082
5872,B,0.3361988557436854
5873,A,0.7698647025483053
5874,B,0.08138079935362663
5875,A,5.012657520723737
5876,A,3.3811317878457547
5877,A,1.7314373080260983
5878,B,0.0
5879,B,0.46382327199987505
5880,B,0.0
5881,A,0.5465677687293804
5882,A,0.0
5883,B,45.0530608214393
5884,B,0.0
5885,B,0.0
5886,A,0.0
5887,A,0.0
5888,A,0.6514735853504533
5889,A,1.247345307422189
5890,A,0.2310498485054796
5891,B,1.937405907654923
5892,A,1.1574900315740704
5893,A,2.4223312784979125
5894,A,0.16222511465109235
5895,A,2.0562305983077716
5896,A,0.0
5897,B,5.9437063251530455
5898,A,0.0
5899,A,0.030310475550692263
5900,A,5.577080381886842
5901,B,0.5549619448727794
5902,B,0.0
5903,B,0.3245694083914219
5904,A,0.0
5905,B,1.4316314395036809
5906,A,0.6161599971494861
5907,A,0.9817450188699627
5908,B,1.0900974126020424
5909,A,2.2389174631424917
5910,A,0.0
5911,A,4.982704178176184
5912,B,0.17167968952656903
5913,A,0.0
5914,A,0.020081241467861524
5915,B,0.13147734297091512
5916,A,0.0
5917,A,0.6924729432001964
5918,B,0.0
5919,A,0.0
5920,A,1.3806474878863864
5921,A,1.6237368807700583
5922,A,0.9609178359484177
5923,A,0.0
5924,B,0.6829293106537931
5925,B,0.0
5926,B,0.21250067125843666
5927,B,0.6723586224344473
5928,A,0.6093921752905581
5929,A,0.0
5930,A,0.0
5931,A,1.1665126940966681
5932,A,0.0
5933,B,0.42006500746636793
5934,B,0.030218502984574652
5935,A,0.6251289645381432
5936,A,4.684124065382864
5937,A,0.020332421962633535
5938,B,0.020132940886701887
5939,A,1.4923235847924283
5940,A,6.247688096744519
5941,A,0.050716857840879565
5942,B,0.0
5943,A,1.298609811112576
5944,B,0.2428168999899235
5945,B,0.0
5946,B,3.4782999828635646
5947,B,0.6441876164026522
5948,B,0.8706299890947429
5949,B,0.0
5950,A,0.15078386239359218
5951,A,0.0
5952,A,2.574451991247702
5953,B,0.0
5954,A,0.0
5955,B,0.4377920991297969
5956,B,0.8334958110653781
5957,B,0.0
5958,A,10.538804774446431
5959,B,0.0
5960,B,0.0
5961,A,0.2010242433171664
5962,A,0.050337697543226395
5963,B,0.0
5964,B,0.0
5965,A,1.9953066748630153
5966,A,0.0
5967,A,1.700537092145112
5968,B,7.476910302022453
5969,A,0.0
5970,A,2.9258405539017716
5971,A,0.1629875484642673
5972,B,0.0
5973,A,0.36126355908723373
5974,A,0.43702125051152446
5975,A,0.0
5976,A,1.0272541672747542
5977,A,0.0
5978,B,1.7576263220679917
5979,B,0.3902207874958002
5980,B,0.26322091889122995
5981,A,1.7015587582197158
5982,B,0.09107284814125448
5983,B,0.0
5984,B,0.0
5985,A,0.5507834469320921
5986,A,6.046442906556027
5987,B,0.0
5988,B,0.0
5989,A,0.0
5990,A,3.2848112023213445
5991,B,0.3827880981995714
5992,A,2.179595607970624
5993,B,0.7106402461231749
5994,A,0.2924943362552831
5995,B,9.441434316801939
5996,B,1.4160887140760374
5997,A,1.1885195902524952
5998,B,0.5414984000655061
5999,B,0.14112518375320104
6000,B,2.4239006392168645
6001,A,0.0
6002,A,0.0
6003,A,0.0
6004,B,0.510755031050756
6005,A,8.253506656310677
6006,B,0.0
6007,B,1.0268204286254923
6008,A,0.6822332318309025
6009,A,0.0
6010,B,3.706370562874418
6011,B,0.530078719503009
6012,A,0.07062571856821914
6013,A,0.0
6014,A,7.543903643300126
6015,B,0.0
6016,B,0.0
6017,B,0.0
6018,B,0.0
6019,B,0.9532713326834789
6020,A,0.49342907866566527
6021,A,0.6285142139223739
6022,B,0.0
6023,B,0.11017590172756252
6024,A,0.0
6025,A,1.323618477654673
6026,A,0.030042648751571706
6027,A,1.5762446054142838
6028,B,2.113353571531477
6029,A,1.3461671910160833
6030,B,0.0
6031,A,0.04058219233923079
6032,A,0.0
6033,A,2.0443006760879725
6034,B,0.0
6035,B,0.05004884095270228
6036,A,0.0
6037,B,0.19189455645321138
6038,B,0.2341391929229598
6039,A,13.25688514842058
6040,A,0.9980515642706399
6041,B,0.0
6042,B,0.0
6043,B,5.869197962002421
6044,A,0.0
6045,A,0.97676102144666
6046,B,0.3903509104745249
6047,A,0.04026232056864175
6048,A,0.0
6049,B,0.3959930415054162
6050,B,0.0
6051,A,0.09127990940815763
6052,A,0.2712739362649915
6053,B,0.0
6054,A,0.9141297710487176
6055,A,0.0
6056,B,0.5728478538742389
6057,B,2.426269826450809
6058,A,1.0012990724189228
6059,A,0.2944859827112978
6060,A,0.8718319851557904
6061,B,0.0
6062,A,0.0
6063,A,24.30819781278056
6064,B,1.4314014171265907
6065,B,0.10066919082738035
6066,A,0.5046462448304476
6067,B,0.0
6068,B,0.05018084834623098
6069,A,7.836366267829901
6070,B,0.0
6071,B,0.0
6072,A,1.4885333634764684
6073,B,6.167495892669187
6074,A,0.18080761060723613
6075,A,0.17079631400271048
6076,B,1.008759064327022
6077,B,1.6900646862425759
6078,B,0.0
6079,A,0.354910355603277
6080,B,0.0
6081,A,3.023605932965297
6082,B,0.2124739521652021
6083,B,0.21238239053234423
6084,B,0.6572058407114669
6085,A,0.6213893855190038
6086,B,2.630944888675317
6087,B,0.10114422727755917
6088,A,0.0
6089,A,1.7289122555534224
6090,B,0.4159815569156079
6091,B,0.0
6092,B,34.908568461779474
6093,A,0.0
6094,A,0.0
6095,A,18.26097766698348
6096,A,0.0
6097,B,0.0
6098,A,0.23246824097136176
6099,A,3.8818675557087556
6100,A,0.1508327968942043
6101,B,0.0
6102,B,2.6157938895860497
6103,A,1.3486707459472869
6104,A,0.5790385467736349
6105,B,1.4919937880141698
6106,B,0.396882872096666
6107,B,1.0477900049678894
6108,B,0.0
6109,B,1.8222261763667764
6110,B,0.14221451913773575
6111,B,0.0
6112,B,0.4626622352956975
6113,A,2.0046180111396312
6114,A,0.010048012279909676
6115,A,0.0
6116,A,0.0
6117,A,0.0
6118,A,3.0025026941896993
6119,B,1.1660237814377028
6120,B,0.0
6121,A,0.0
6122,A,0.13151626048389425
6123,B,0.13201710500382033
6124,B,0.0
6125,B,0.0
6126,A,0.0
6127,B,0.3764235010959908
6128,A,0.0
6129,A,1.0957683917824472
6130,B,0.0
6131,B,0.533048918016127
6132,A,3.624082361922046
6133,B,0.0
6134,B,0.7936355875822824
6135,A,0.020181017172330073
6136,B,0.3032434047491043
6137,A,0.0
6138,A,0.0
6139,B,0.9318411256685271
6140,A,1.9619583048125637
6141,A,0.1937173742078222
6142,B,0.0
6143,B,0.4143865717554299
6144,B,0.020112904786523153
6145,A,2.9458564264013156
6146,A,0.0
6147,B,1.0364916789903422
6148,A,1.7295697494402418
6149,B,0.25202135878087567
6150,B,0.0
6151,A,0.30133559535900273
6152,B,0.0
6153,A,0.2957752064990445
6154,A,0.030509663601196644
6155,B,0.512613374373257
6156,A,0.0
6157,B,0.040451974722603534
6158,A,0.0
6159,A,0.17326153029050081
6160,A,1.4030456011551944
6161,B,1.6363151112306302
6162,A,1.3559597438718358
6163,B,1.2676057278858968
6164,A,1.019333806704762
6165,A,0.010003937991064414
6166,B,0.0
6167,B,0.0
6168,B,0.06093952792783162
6169,B,0.0
6170,B,2.080176373253586
6171,A,0.0
6172,A,1.2202743709399893
6173,B,0.0
6174,A,0.0
6175,A,0.5488338590925192
6176,A,0.0
6177,B,0.0
6178,A,6.5552839285080475
6179,A,0.6114841239132044
6180,A,0.0
6181,B,0.0
6182,A,1.816526979005559
6183,A,4.5445499162891645
6184,B,0.0
6185,B,0.0
6186,A,0.31014043761987203
6187,A,0.010117539731602024
6188,B,0.0
6189,B,0.3051501057774559
6190,B,0.0
6191,B,0.0
6192,B,0.0
6193,B,0.010116603486064421
6194,B,3.024317940485514
6195,A,1.353600551083274
6196,B,3.585802662679698
6197,B,1.7711254121571245
6198,A,0.7626823785632135
6199,B,6.9305447571366425
6200,B,1.5735080693890007
6201,A,0.06115598151190971
6202,B,1.2521823605694813
6203,A,0.0
6204,A,8.2031354122982
6205,A,0.0
6206,A,0.4507549938201392
6207,B,4.023736064191371
6208,A,24.80597580114985
6209,A,0.9657597820441969
6210,B,0.0
6211,A,0.0
6212,A,0.32173752487180407
6213,A,0.0
6214,A,0.0
6215,B,6.971006256829482
6216,A,1.8036844465200519
6217,B,0.04033122968469692
6218,B,0.22378652573482657
6219,A,0.689882645692461
6220,A,0.3012556428431482
6221,A,0.40136881029220134
6222,A,1.1384112920168827
6223,B,0.09171649563662816
6224,B,0.020074056974502655
6225,B,0.0
6226,A,0.3530081606662544
6227,B,0.050905659074598555
6228,A,0.0
6229,A,0.0
6230,A,3.362837792493631
6231,A,0.20062803923875802
6232,A,2.4930062336734844
6233,B,0.35438978628800555
6234,B,0.3203734768008827
6235,A,0.7434926013104325
6236,B,1.5363106514926996
6237,A,2.198621722989117
6238,A,0.0
6239,A,0.04072893159513865
6240,B,1.1919068928744145
6241,A,0.30589424253066644
6242,A,0.8832905277152224
6243,B,0.02036851880835906
6244,B,0.0
6245,B,0.04072848094282045
6246,A,1.0421668445318288
6247,A,0.0
6248,B,0.0
6249,A,0.03034108197915452
6250,B,0.0
6251,B,0.26293520289823064
6252,A,2.474259042039149
6253,A,0.39420886091541146
6254,B,0.0
6255,B,2.031482418893789
6256,B,0.27006503298684714
6257,B,0.0
6258,A,0.0
6259,B,0.0
6260,B,0.0700021846363128
6261,B,0.0
6262,A,1.6788742478309322
6263,A,1.8220385063120363
6264,B,0.6658724428766261
6265,A,0.06014693305207979
6266,A,0.8475639360281394
6267,A,0.0
6268,B,5.363072478585809
6269,B,7.380170227648542
6270,A,0.0
6271,B,0.0
6272,B,0.1515889031294083
6273,A,0.0
6274,A,0.0
6275,B,0.0
6276,A,5.087442588958333
6277,B,0.0
6278,B,0.0
6279,A,0.0
6280,B,0.0
6281,B,0.0
6282,A,0.040646259799468176
6283,A,0.0
6284,A,0.8961978549015984
6285,B,1.802007347208417
6286,A,0.0
6287,A,6.974801402774764
6288,A,0.0
6289,A,5.021211770818426
6290,B,8.374770124992434
6291,B,0.7610720942267696
6292,A,0.21317787861054072
6293,B,0.0
6294,A,0.0
6295,A,1.5004742071920312
6296,B,0.6354137977974584
6297,B,0.020203086004989067
6298,A,9.122894186072145
6299,A,0.0
6300,B,0.0
6301,A,0.050947578798866106
6302,B,0.4722359447700163
6303,A,0.18003655816766656
6304,A,0.0
6305,B,0.9205379873660805
6306,B,0.8559015320863557
6307,B,0.0
6308,B,0.5108259679754974
6309,B,3.1641803896766088
6310,B,0.8641635104417514
6311,B,2.695224219621493
6312,A,1.7975955076059669
6313,A,0.4543656707437539
6314,A,4.3351513922206015
6315,B,0.0
6316,B,5.300199758845501
6317,B,0.7608279624463756
6318,A,0.2211142535652661
6319,B,3.563636182894787
6320,B,0.0
6321,A,0.0
6322,B,0.0
6323,A,5.756897323960047
6324,A,0.0
6325,B,2.607598363472691
6326,B,1.664095410701468
6327,B,0.22020729511614062
6328,A,0.0
6329,A,1.7312946185778855
6330,A,14.898006511142189
6331,B,3.1973599162395323
6332,B,0.0
6333,B,0.6687026674360267
6334,B,0.0
6335,A,0.04030104763011672
6336,A,0.03049063206761112
6337,A,1.4890164063236673
6338,A,0.5642325886797084
6339,B,12.136771545179855
6340,B,2.3142926230978738
6341,B,0.0
6342,A,0.0
6343,A,0.0
6344,B,5.539004261439945
6345,B,0.0
6346,A,0.0
6347,B,0.0
6348,A,0.0
6349,A,2.0147258646244737
6350,A,0.40623348060692355
6351,B,1.2990609665553834
6352,B,0.0
6353,A,0.0
6354,B,0.6560895772668983
6355,A,1.2185440532733434
6356,A,0.0
6357,A,1.013276007402752
6358,A,0.7310901930123976
6359,B,1.579039378852105
6360,A,1.571585778470765
6361,A,0.5631724154501689
6362,B,0.41263849597156177
6363,A,0.0
6364,A,0.2839598352484693
6365,B,0.0
6366,B,0.0
6367,B,0.29077703021320483
6368,A,2.3462210609780936
6369,B,0.0
6370,B,0.0
6371,A,0.0
6372,A,0.18044462700327157
6373,A,0.0
6374,A,0.0
6375,A,0.0
6376,B,0.9547082720780542
6377,B,0.0
6378,B,0.0
6379,A,0.0
6380,A,0.0
6381,A,93.78479155423973
6382,B,1.990108347950923
6383,B,0.2504105379054325
6384,A,0.31459169795966707
6385,B,0.07046684835146337
6386,A,0.0
6387,B,3.9435326439556495
6388,B,0.0
6389,B,4.17845260389405
6390,A,0.8713953471865199
6391,B,0.0
6392,B,3.8520651546730678
6393,A,5.6657523327109445
6394,B,3.2488894502690657
6395,A,0.0
6396,A,0.5536830172411765
6397,A,0.31166510823073446
6398,A,0.0
6399,A,0.0906649667717094
6400,B,0.06075342463182441
6401,A,2.0094772562627807
6402,A,0.0
6403,A,2.7398901351672484
6404,A,0.0
6405,B,0.0
6406,A,0.0
6407,B,0.0
6408,A,0.0
6409,B,0.9474352818365119
6410,A,1.1860369102748456
6411,A,0.020042256718877022
6412,B,0.8648455529621706
6413,A,1.4527783952096551
6414,B,0.0
6415,A,0.17170374578129738
6416,B,0.7176696904347524
6417,A,0.4339448509906286
6418,A,0.28102371112544955
6419,B,0.40039819015488337
6420,A,2.2374657451123365
6421,A,0.0
6422,A,0.23344699751574435
6423,A,2.636635305078272
6424,A,1.0467611476306469
6425,A,1.2773044335162274
6426,B,9.702615132036758
6427,B,0.48413504479092595
6428,B,0.62431901815588
6429,A,2.9524035139389064
6430,B,0.9512914965916446
6431,A,0.0
6432,A,0.0
6433,A,0.0
6434,A,0.01008679273104214
6435,B,0.0
6436,A,0.0
6437,B,1.9567194565035095
6438,A,0.0
6439,B,0.30140158256905664
6440,B,2.0002466535643095
6441,B,0.0
6442,B,0.22271592879717395
6443,B,0.010129941812869768
6444,B,0.27084479511405274
6445,A,2.297409535190316
6446,B,1.971125309148672
6447,A,0.0
6448,B,0.030466153649821647
6449,A,2.4589489483242426
6450,B,0.15105980152704718
6451,B,1.4656891615080316
6452,A,0.21396560755007393
6453,B,0.13089506916915206
6454,B,5.841569216339993
6455,B,0.2721225699768666
6456,A,0.6993786518381084
6457,B,0.0
6458,A,0.010138539349998596
6459,B,2.1462363967877565
6460,B,4.543844297421719
6461,A,0.0
6462,B,0.23357605225928563
6463,B,0.0
6464,A,0.0
6465,B,3.9395764419329464
6466,A,2.6446371594469857
6467,A,1.180260903414184
6468,A,0.0
6469,B,0.3138041904131743
6470,A,0.2800471234186961
6471,A,1.5367085550005364
6472,B,0.0
6473,A,0.0
6474,B,0.567310541822984
6475,B,1.8188190092247771
6476,B,0.0
6477,B,0.0
6478,A,2.0176262220351564
6479,A,0.0
6480,A,0.0
6481,A,3.4741983221880863
6482,A,0.0
6483,B,3.0504758151803646
6484,A,0.0
6485,A,0.0
6486,A,2.122357371705846
6487,B,0.0
6488,B,0.08074411357289854
6489,A,0.0
6490,B,0.0
6491,A,4.983770627237954
6492,A,0.0
6493,B,1.0744002435709878
6494,B,0.0
6495,A,0.0
6496,A,2.338160372516179
6497,B,1.018369344275115
6498,A,0.1402758889499279
6499,B,4.7792989047244845
6500,A,0.0
6501,B,0.30039882310111954
6502,A,0.0
6503,A,1.616795207626382
6504,B,0.505679474840025
6505,A,0.0
6506,A,0.4629583431391558
6507,B,0.44430143284959533
6508,A,0.5177680785410829
6509,A,0.3663075123632288
6510,A,1.253965480332723
6511,B,0.0
6512,B,0.0
6513,B,0.8155623804699894
6514,A,0.6089866753174574
6515,A,0.24200617551468073
6516,A,0.0
6517,A,0.0
6518,B,0.0
6519,A,18.508389192615162
6520,A,1.2487946901279738
6521,A,0.0
6522,B,53.20904752610896
6523,A,0.0
6524,A,0.3525530021332526
6525,A,0.06006645879073574
6526,A,0.0
6527,A,0.26032982148586536
6528,B,0.6017543764490697
6529,A,0.0
6530,A,0.0
6531,A,1.6469975028642712
6532,A,0.030060641638397587
6533,A,0.0
6534,A,0.020363173937199837
6535,A,0.050090879394132565
6536,A,0.0
6537,A,0.49457756696233834
6538,A,0.0
6539,B,1.5894497219829666
6540,B,0.06047414230585695
6541,B,0.0
6542,B,5.45814191548694
6543,A,1.007919874902322
6544,B,3.99924091452557
6545,B,0.05099414717274682
6546,A,0.02022056689848482
6547,B,1.5946063665068868
6548,B,0.4857009802713507
6549,A,0.5199939510555166
6550,A,0.6884972787785858
6551,A,2.4059008609243597
6552,B,0.0
6553,B,0.0
6554,A,0.0
6555,A,0.7735495755846706
6556,B,0.0
6557,A,4.423393990414969
6558,B,1.5922530270244921
6559,A,0.0
6560,A,1.8725608960298155
6561,B,0.0
6562,A,0.0
6563,A,0.0
6564,A,0.0
6565,B,0.23249280767536828
6566,A,0.0
6567,A,1.0165845500754613
6568,A,13.559385567144561
6569,A,0.6375007579301695
6570,A,0.0
6571,A,0.0
6572,B,1.0131807848252175
6573,B,0.0
6574,A,0.07036815753520288
6575,B,0.9923215073786417
6576,B,0.0
6577,A,0.0
6578,B,0.3203047695296988
6579,B,0.7839674242173859
6580,B,0.0
6581,B,4.492766150321227
6582,B,0.8246328061947635
6583,B,1.7330927816630137
6584,B,0.0
6585,B,0.18093779768905774
6586,A,0.3147020820605668
6587,A,0.9174978707303089
6588,B,4.705514243195357
6589,B,0.0
6590,A,0.0
6591,B,0.0
6592,B,0.14255817335856164
6593,A,0.25198629813282325
6594,A,0.0
6595,A,0.2518890852479974
6596,B,13.149548065237337
6597,B,0.0
6598,A,0.4371886151783136
6599,A,1.9475566938247675
6600,B,0.3655135623706953
6601,A,0.0
6602,B,0.0
6603,B,0.0
6604,A,11.223126279786522
6605,A,1.0257712041721594
6606,B,0.0
6607,A,0.0
6608,A,3.2073716687509837
6609,A,0.0
6610,A,0.0
6611,B,0.0
6612,B,0.0
6613,B,0.5340175184652985
6614,B,3.189412289472206
6615,A,1.082830077351969
6616,A,0.02016604567421359
6617,B,1.696027658929181
6618,B,0.06030669721605283
6619,A,12.154815682881267
6620,B,0.0
6621,B,0.10031368583945516
6622,A,1583.3666385924573
6623,B,22.99245611599546
6624,A,49.99631519603307
6625,A,16.986959789321727
6626,B,0.13036191941486905
6627,A,0.8127829217256486
6628,B,5.912698240107183
6629,A,1.9573931745978213
6630,B,0.45456346046113144
6631,B,0.06101701931678413
6632,B,0.0
6633,A,0.0
6634,A,0.0
6635,B,0.0
6636,A,0.20283584198334037
6637,B,0.0
6638,B,0.0
6639,A,0.16198807744617352
6640,B,1.1475463814632871
6641,A,0.02011090991933219
6642,B,0.5408848227878479
6643,A,0.0
6644,B,4.2566635076077555
6645,B,0.2537838597647142
6646,A,0.0
6647,B,0.0
6648,B,1.3113528364000677
6649,A,1.1212384461108411
6650,B,4.73475739136141
6651,A,0.0
6652,B,0.0
6653,A,0.32532419006230956
6654,B,0.8603568244409808
6655,B,0.1716541282909755
6656,B,2.3265175955690784
6657,A,0.0
6658,A,0.0
6659,A,0.0
6660,A,0.0
6661,B,0.0710146110308204
6662,B,0.0
6663,A,0.5847248931364908
6664,A,0.2503187554465993
6665,A,1.1102399075045208
6666,B,0.0
6667,A,1.0915577041461566
6668,A,0.0
6669,B,2.2973655717052885
6670,B,0.6284727941211787
6671,A,0.11089795574312106
6672,B,0.43540368974519467
6673,A,1.1488262038519244
6674,B,0.16283024952817268
6675,A,0.5501857112529275
6676,A,0.0
6677,A,0.6371080962665086
6678,A,0.0
6679,B,0.0
6680,B,0.21029356420778825
6681,B,0.0
6682,B,5.766579637833095
6683,A,0.0
6684,A,0.0
6685,B,0.0
6686,B,1.3521955515753437
6687,B,24.103448921785592
6688,B,0.0
6689,B,0.4894889276464111
6690,A,1.2604339782559293
6691,A,2.1301015097534384
6692,A,0.8026918996198912
6693,B,5.333565836083217
6694,B,0.0
6695,B,0.27098419113192085
6696,B,4.297523187969444
6697,A,0.0
6698,A,0.0
6699,B,0.0
6700,A,4.663437286222519
6701,A,0.0
6702,B,10.12141422055479
6703,B,2.4765987759890584
6704,B,0.0
6705,B,0.0
6706,B,0.0
6707,B,3.1269433451327906
6708,A,2.7859431417685157
6709,A,0.42690058455169
6710,B,0.2735078956265947
6711,A,0.0
6712,B,0.4609318938851271
6713,B,0.020020172936679844
6714,B,0.0
6715,B,0.030145763656092485
6716,A,0.0
6717,B,0.6711386339392902
6718,A,0.0
6719,B,0.0
6720,B,1.3731596601269584
6721,B,1.9125066050764221
6722,A,18.087241597828665
6723,B,4.088103544797663
6724,B,0.46585258512492994
6725,B,0.4767022235245625
6726,A,2.623402774665547
6727,A,1.0396228448461264
6728,A,0.294351211278952
6729,B,2.2431774519208596
6730,A,0.03049188332751529
6731,B,4.077198574012172
6732,A,1.5682351317838081
6733,A,3.15601173283602
6734,B,0.0
6735,A,0.06072861116555956
6736,B,0.0
6737,B,0.0
6738,A,1.3275870247697734
6739,B,0.0
6740,B,0.8955006300788602
6741,A,3.0314146883650124
6742,A,2.6168551315108304
6743,B,0.3407736946674904
6744,A,0.22359787913867327
6745,B,4.988386043633789
6746,B,0.2837998347287917
6747,A,0.0
6748,A,0.0
6749,A,12.89898764427525
6750,A,0.0
6751,B,3.819293201467287
6752,B,1.7096078102218373
6753,A,0.0
6754,A,6.08960348089937
6755,B,0.2921556517082267
6756,B,1.202866547741297
6757,B,1.2560528917551366
6758,B,1.7597499615239651
6759,A,0.0
6760,B,0.12036848182458185
6761,B,0.01016580131318388
6762,A,0.02021129091016163
6763,B,0.0
6764,B,2.1784318562197362
6765,A,0.0
6766,A,2.8236497720369504
6767,A,0.0
6768,B,0.3309570388090891
6769,B,0.0
6770,A,0.5558652986495155
6771,A,2.4426414312824836
6772,B,0.5301361573298721
6773,A,0.16161784769754717
6774,A,0.0
6775,A,0.3944177128116092
6776,B,0.0
6777,B,1.0810197631759657
6778,B,0.0
6779,B,0.04065664552739905
6780,B,0.09044207031518009
6781,B,3.1117480612042807
6782,A,0.0
6783,B,0.0
6784,B,0.0
6785,A,0.8731401150008093
6786,B,0.3026125671804181
6787,B,0.4015047136906815
6788,A,1.0810520721615247
6789,A,0.0
6790,A,0.0
6791,B,7.641526959145707
6792,A,3.141178014001152
6793,B,0.0
6794,B,1.0605228678389773
6795,B,0.08158145319704435
6796,B,0.0
6797,A,1.8843296146160111
6798,A,1.7966397016484588
6799,B,8.066474652374332
6800,A,5.68964512714437
6801,B,0.0
6802,B,0.0
6803,B,2.5788257553422946
6804,A,0.0
6805,B,0.23363893755464654
6806,B,0.07023833086741708
6807,A,3.5976767860559424
6808,A,1.643420920649176
6809,A,0.8905550819606196
6810,A,0.0
6811,B,6.560379248865203
6812,A,0.23118732193227365
6813,B,0.5177046391603514
6814,A,2.2242760193456497
6815,A,0.0
6816,A,0.4452904771149743
6817,A,0.09052914789316292
6818,A,0.0
